product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
信而富,房产金融,平台：WEB,坐标：上海市,官网：www.crfchina.com,成立时间：不详,"C轮,3500万,美元,融资完成",约谈,运营状态：正在运营,,信而富是一个P2P信用贷款服务网站，隶属于上海信而富企业管理有限公司。,理财就选信而富,理财就选信而富员工,http://pic.pedaily.cn/newseed/project/20150730/20150730142649256.jpg,http://www.newseed.cn/project/26657,上海信而富企业管理有限公司,信而富是一个P2P信用贷款服务网站，隶属于上海信而富企业管理有限公司。
Mashable,文化娱乐,平台：WEB,坐标：美国,官网：mashable.com,成立时间：不详,"C轮,1500万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,"Mashableisaglobal,multi-platformmediaandentertainmentcompany.Poweredbyitsownproprietarytechnology,Mashableisthego-tosourcefortech,digitalcultureandentertainmentcontentforitsdedicatedandinfluentialaudiencearoundtheglobe.",,,http://pic2.pedaily.cn/newseed/project/201604/20160401145322672.jpg,http://www.newseed.cn/project/37390,"Mashable, Inc","Mashable is a global, multi-platform media and entertainment company. Powered by its own proprietary technology, Mashable is the go-to source fotech, digital culture and entertainment content foits dedicated and influential audience around the globe."
Amprius,硬件,平台：WEB,坐标：美国,官网：www.amprius.com,成立时间：不详,"C轮,3000万,美元,融资完成",立即认领,运营状态：正在运营,,Amprius成立于2008年，是一家主打锂电池技术的公司，电池续航能力比市面上的锂电池长25%，其产品可运用到智能手机、平板电脑等电子设备中。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@040117.jpg,http://www.newseed.cn/project/37393,Amprius,Amprius 成立于2008年，是一家主打锂电池技术的公司，电池续航能力比市面上的锂电池长 25%，其产品可运用到智能手机、平板电脑等电子设备中。
Whisper,信息技术,平台：WEB,坐标：美国,官网：whisper.sh,成立时间：不详,"C轮,3000万,美元,融资完成",立即认领,运营状态：正在运营,,Whisper成立于2012年，是一个主打匿名、私密分享的移动社交应用，在美国学生群体中非常流行。该公司日前获得3000万美元C轮投资,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@054416.jpg,http://www.newseed.cn/project/38082,Whisper,Whisper成立于2012年，是一个主打匿名、私密分享的移动社交应用，在美国学生群体中非常流行。
Mesosphere,企业服务,平台：WEB,坐标：美国,官网：mesosphere.io,成立时间：不详,"C轮,7350万,美元,融资完成",立即认领,运营状态：正在运营,,Mesosphere是一家开源技术服务商，主打产品是资源统一调度管理系统ApacheMesos。,,,http://pic2.pedaily.cn/newseed/project/201603/20160325143524451.jpg,http://www.newseed.cn/project/37704,Mesosphere,Mesosphere是一家开源技术服务商，主打产品是资源统一调度管理系统 Apache Mesos。
积木盒子,房产金融,平台：移动应用,坐标：北京市,官网：www.jimubox.com,成立时间：不详,"C轮,8400万,美元,融资完成",立即认领,运营状态：正在运营,互联网互联网金融,积木盒子是一个为中小企业及个人解决融资、贷款需求的互联网金融平台，提供P2P借贷、微信随身理财助手等服务。公司日前宣布完成8400万美元C轮融资，英国天达集团(Investec)领投，曼图宏业MandraCapital、熙金资本、海通开元、经纬中国、和玉投资、小米公司、顺为资本、及银泰资本等跟投。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@113518.jpg,http://www.newseed.cn/project/16965,北京乐融多源信息技术有限公司,北京乐融多源信息技术有限公司成立于2013年，位于北京市朝阳区西大望路，积木盒子为其旗下的网络金融服务公司，其网站上线于2013年8月，上线12个月以来先后完成两轮总计5000万美金的融资，已累计完成融资交易额超20亿元。是一个为中小企业及个人解决融资、贷款需求的互联网金融平台，提供P2P借贷、微信随身理财助手等服务。模型应用到600多个企业的60多亿的贷款项目中，为用户提供第三方担保、保证金、风险互助金、法律援助金，
微盟,信息技术,平台：其他,坐标：上海市,官网：www.weimob.com,成立时间：不详,"C轮,5亿,人民币,融资完成",立即认领,运营状态：正在运营,,微盟是一家专门针对微信公众账号提供营销推广服务的第三方平台，主要功能是针对微信商家公众号提供与众不同的、有针对性的营销推广服务。公司日前获得1.5亿元B轮投资。投资方包括为A股上市公司金字火腿，A轮融资方华映资本跟投，另外引入一名个人战略投资者。其中金字火腿投资1.26亿人民币，微盟称通过此轮融资后估值超过8亿人民币。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@040457.jpg,http://www.newseed.cn/project/16969,上海晖硕信息科技有限公司,微盟是一家专门针对微信公众账号提供营销推广服务的第三方平台，主要功能是针对微信商家公众号提供与众不同的、有针对性的营销推广服务。上海晖硕信息科技有限公司旗下产品。
Kamcord,游戏体育,平台：WEB,坐标：中国,官网：www.kamcord.com,成立时间：2012-04,"C轮,1000万,美元,融资完成",立即认领,运营状态：正在运营,视频游戏硬件图像视频,Kamcord成立于2012年，是一家手机游戏录制和分享服务。Kamcord为游戏公司提供视频SDK接口，这样玩家可以记录和录制玩移动游戏的过程，并通过各大社交网站进行分享。,,,http://pic.pedaily.cn/newseed/project/20150806/20150806112049195.jpg,http://www.newseed.cn/project/37897,Kamcord,Kamcord为游戏公司提供可以录制游戏视频的SDK，能够自动在游戏过程中进行无缝录影，让玩家记录移动游戏时刻并通过各大社交网站进行分享。 通过游戏视频分享，一款戏能充分利用社交的力量进行传播。
明星衣橱,,平台：其他,坐标：北京市,官网：www.hichao.com,成立时间：不详,"C轮,金额未透露,融资完成",立即认领,运营状态：正在运营,VR/AR,明星衣橱是一个时尚购物类APP，致力于帮助女孩们以便捷的方式买到和明星一模一样的衣服，学会明星的穿衣搭配。公司日前获得数千万美元C轮融资，朗姿股份、分众传媒CEO江南春、StarVC基金联合投资。其中朗姿股份出资750万美元、占比5%。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@090651.jpg,http://www.newseed.cn/project/17003,北京万象新天网络科技有限公司,明星衣橱一个时尚购物类APP，致力于帮助女孩们以便捷的方式买到和明星一模一样的衣服，学会明星的穿衣搭配。隶属于北京万象新天网络科技有限公司。现有iPhone、Android和iPad版本。
Ninebot纳恩博,硬件,"平台：硬件,其他",坐标：北京市,官网：www.ninebot.com,成立时间：不详,"C轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,,Ninebot纳恩博（此前叫风行者）是一个自平衡车及短途代步工具，由纳恩博(天津)科技有限公司开发者，提供集生产、销售、服务于一体的智能代步设备运营服务。公司日前获得8000万美元A轮投资，小米公司、红杉资本、顺为资本以及华山资本联合投资。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@033353.jpg,http://www.newseed.cn/project/16995,纳恩博(天津)科技有限公司,Ninebot纳恩博（此前叫风行者）是一个自平衡车及短途代步工具，由纳恩博(天津)科技有限公司开发者，提供集生产、销售、服务于一体的智能代步设备运营服务。
返利网,生活消费,平台：WEB,坐标：上海市,官网：www.51fanli.com,成立时间：不详,"C轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,,返利网是一个网上购物积分行业的“第三方返利导购”平台，公司日前宣布完成C轮近1亿美元融资，由日本乐天领投。本轮融资完成后，返利网估值达10亿美元。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@083718.jpg,http://www.newseed.cn/project/16967,上海中彦信息科技有限公司,返利网隶属于上海中彦信息科技有限公司，是国内的网络导购网站，提供购物返现金、优惠券、比价、网购论坛等服务，致力于为中国的网上购物用户提供全新的网购体验。
荔枝FM,文化娱乐,平台：移动应用,坐标：广州市,官网：www.lizhi.fm,成立时间：2013-10,"C轮,2000万,美元,融资完成",立即认领,运营状态：正在运营,,荔枝FM的理想是“重新发明电台”，帮助人们在手机上实现人人都可以做主播的梦想，用户可以在手机上开设自己的电台和录制节目，广州市一把伞网络科技有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@064804.jpg,http://www.newseed.cn/project/17042,广州市一把伞网络科技有限公司,荔枝FM的理想是“重新发明电台”，帮助人们在手机上实现人人都可以做主播的梦想，用户可以在手机上开设自己的电台和录制节目，广州市一把伞网络科技有限公司旗下产品。
UCloud优刻得云计算,信息技术,平台：WEB,坐标：上海市,官网：www.ucloud.cn,成立时间：不详,"C轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,,UCloud云计算隶属于上海优刻得信息科技有限公司，专注于IAAS（基础架构云计算）的产品研发与运营服务。目前，UCloud获近1亿美金C轮投资，由君联资本领投，VMSLegendInvestmentFundI、DCM、贝塔斯曼、光信资本跟投。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@124033.jpg,http://www.newseed.cn/project/17054,上海优刻得信息科技有限公司,UCloud云计算是一家致力于为中国互联网企业客户提供最为专业的基础云计算资源、管理和服务的高科技公司，专注于IAAS（基础架构云计算）的产品研发与运营服务，是上海云计算基地重点企业。UCloud云计算的目标是打造一个国内最为专业的基础云计算服务平台，通过云计算服务为企业最大化的创造价值，使得中小企业、创业团队都能够获取与腾讯、阿里、盛大等大型互联网公司一样的IT基础架构能力，最大程度的降低企业发展所需的IT基础架构技术、成本门槛。
玖富咨询9FBank,企业服务,平台：其他,坐标：北京市,官网：www.9fbank.com,成立时间：不详,"C轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,北京玖富时代是一家面向个人提供微金融服务的公司，旗下产品有括微信贷(Weloan)、微理财(Welicai)、微现金(Wecash)、云银行、悟空理财等。公司日前获得1.1亿美元约合人民币7亿元融资，其中2000万为老股，其余均为新股，IDG等共同投资。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@123501.jpg,http://www.newseed.cn/project/17065,北京玖富时代投资顾问有限公司,北京玖富时代是一家面向个人提供微金融服务的公司，旗下产品有括微信贷(Weloan)、微理财(Welicai)、微现金(Wecash)、云银行、悟空理财等。
